"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"10561","PIK3CG",112.570916678724,-0.047325794946882,0.152224785795437,1,1
"10562","GPR22",214.855376021605,-0.121471916396768,0.190356561181283,1,1
"10563","BCAP29",714.619892336744,-0.113148427045038,0.136472651959226,1,1
"10564","SLC26A4-AS1",329.832998911702,-0.105577999268962,0.201812649192561,1,1
"10565","CBLL1",312.63759863959,-0.0785352923841193,0.137024484321918,1,1
"10566","SLC26A3",6.34198730099021,0.12529938877025,0.216561096952299,1,1
"10567","DLD",548.994527842259,-0.395245075143798,0.166856037029337,1,1
"10568","DNAJB9",243.425640404421,-0.222710110251643,0.145493575097741,1,1
"10569","THAP5",324.928159310924,-0.0612946412816871,0.138395310165686,1,1
"10570","C7orf66",0.199316671177435,-0.00780858981993794,0.230002784300506,1,1
"10571","EIF3IP1",8.60554111571354,-0.15960456274765,0.174772383617411,1,1
"10572","DOCK4-AS1",118.035790722161,0.0457741005635106,0.145648618158362,1,1
"10573","LSMEM1",39.4678470120031,0.125892966548153,0.187356318046927,1,1
"10574","LOC100996249",0.417741643935576,-0.0186052307098816,0.231509368083408,0.950704306884831,1
"10575","TMEM168",257.101418220555,-0.0490486639557949,0.142859800798149,1,1
"10576","HRAT17",0.170284816293265,0.00474260650287252,0.233717024986065,1,1
"10577","LINC00998",72.4639322335923,-0.125364681715757,0.152604705546396,1,1
"10578","PPP1R3A",0.0651783364401456,0.000368035683136847,0.235801733651243,1,1
"10579","MIR3666",0.257376589263789,-0.00606478257832468,0.231714460040824,1,1
"10580","MDFIC",119.710275431682,-0.073092568825704,0.138826611312786,1,1
"10581","LINC01393",0.123492104446596,0.00279026211429788,0.234108484079409,1,1
"10582","LOC102724434",1.06507928424598,0.161303718313345,0.319508907978977,0.197150907730727,1
"10583","CAV1",128.563481372488,0.150642823200659,0.192132884537739,1,1
"10584","CAV2",111.764568805324,0.0387827072143003,0.15115144663465,1,1
"10585","LINC01510",0.753631542434505,-0.0289629065235531,0.217840178727885,1,1
"10586","ST7-OT4",24.1383138668824,-0.000769971982114082,0.162577345196121,1,1
"10587","ST7-AS1",14.5696239067879,-0.0444742289326703,0.16903520715521,1,1
"10588","MIR6132",6.94776808430843,0.0521927748374071,0.16397346669474,1,1
"10589","ST7-OT3",18.3174845349855,0.0186656122388959,0.154412242212219,1,1
"10590","WNT2",19.9302840713739,-0.025926164599766,0.195959930768157,1,1
"10591","ANKRD7",18.1134225149497,-0.29760928839189,0.179272367158019,1,1
"10592","ING3",120.473017865049,-0.0459563030314544,0.134072483439543,1,1
"10593","FAM3C",178.389271220857,-0.120866116683959,0.177893921504208,1,1
"10594","FEZF1",5.99087036978169,0.287878599787001,0.308474571791836,0.748268049871122,1
"10595","FEZF1-AS1",21.2155299278268,0.252534649278153,0.32003112910225,0.550903092534551,1
"10596","RNF133",18.8712807108107,0.0278579268637858,0.181495591545705,1,1
"10597","RNF148",20.1598616090977,-0.050948652784697,0.179838370929817,1,1
"10598","TAS2R16",0,0,0.238584144831736,NA,NA
"10599","IQUB",66.6651687733353,0.0589382787797775,0.148958306621766,1,1
"10600","LMOD2",3.85434498531422,0.0108495615079944,0.204404407517275,1,1
"10601","ASB15",1.78131267306713,-0.0250576987366155,0.211605688671382,1,1
"10602","LOC102724555",0.302923589967134,-0.00824243096554894,0.231900566952043,1,1
"10603","HYALP1",0.0340944322542138,-0.000726882193930493,0.235805011761683,1,1
"10604","HYAL4",0.289939890429065,-0.00976137039278393,0.232053467195525,1,1
"10605","LOC105375483",22.6527477258567,0.108924152387639,0.222032635848841,1,1
"10606","TMEM229A",138.814717018698,0.135403228847837,0.137618966628886,1,1
"10607","LOC101928211",3.3607139820887,0.0487455964609658,0.191077413298598,1,1
"10608","C7orf77",0.826624921980746,0.0199534940530482,0.216780833285786,1,1
"10609","LOC101928254",9.50990157192966,-0.0552009630988647,0.175766039971479,1,1
"10610","MIR592",0.586802524878533,-0.0548138251672027,0.229774726896902,0.910202718395702,1
"10611","LOC101928333",5.18623559140408,-0.14682282217977,0.209226706817081,1,1
"10612","LOC100506682",4.20669007753919,0.0196125410392368,0.187168408492373,1,1
"10613","ZNF800",500.292268481111,0.168956305331134,0.131540406024109,1,1
"10614","ARF5",877.918588280522,-0.33805611327855,0.154572463183184,1,1
"10615","PAX4",0.151995563580562,-0.00497069465781004,0.232244677339869,1,1
"10616","FSCN3",5.23309426881381,-0.0268236469702032,0.21120539253569,1,1
"10617","GCC1",399.979309521478,0.113869966735492,0.113659730454217,1,1
"10618","SND1-IT1",106.283455694919,0.0418794155354155,0.149085251251254,1,1
"10619","LRRC4",1108.15039052251,-0.0361809602393743,0.162393367656817,1,1
"10620","MIR593",1.79373568356462,0.106948986674081,0.221065359558105,1,1
"10621","LEP",8.05414691766707,-0.0110817293325969,0.180359746160613,1,1
"10622","MIR129-1",0.242827765189124,-0.0143800890484729,0.232927141209618,0.937700770365407,1
"10623","IMPDH1",415.99915243375,0.1017397585251,0.143664217552431,1,1
"10624","RBM28",574.289591666437,0.18307172734765,0.102058895315822,1,1
"10625","PRRT4",70.6201360946926,0.0459031245747906,0.169598016653756,1,1
"10626","MGC27345",474.074091588767,0.219744462995256,0.112922137043281,1,1
"10627","HILPDA",231.687503386676,-0.058290624778259,0.175314014483476,1,1
"10628","METTL2B",166.287718472208,-0.0651820903288569,0.0860568821433389,1,1
"10629","LINC01000",1507.9045107068,0.159104534320854,0.158120679505132,1,1
"10630","FAM71F1",8.93309632594425,-0.0721178395474643,0.163851538495333,1,1
"10631","CALU",756.99844624778,-0.102622942944643,0.109223006092728,1,1
"10632","OPN1SW",5.67154014446955,-0.000684961049820966,0.192775081698957,1,1
"10633","ATP6V1F",690.596411428403,-0.201749863414416,0.145531547043114,1,1
"10634","LOC100130705",222.068860383171,0.0336434681882016,0.16359935997264,1,1
"10635","FLNC",1159.05727407689,0.0768375510648977,0.190218096586761,1,1
"10636","KCP",6.51065798858684,0.0131210942024922,0.183142105213597,1,1
"10637","TNPO3",892.198021247908,-0.00820222126580497,0.0791116984727449,1,1
"10638","TPI1P2",13.9388111987455,-0.158305164200186,0.156858091634514,1,1
"10639","LOC407835",151.281708380539,-0.0543510587049167,0.0957500020603864,1,1
"10640","TSPAN33",320.676533142695,0.0916696066276242,0.11030035937285,1,1
"10641","SMKR1",28.1267530660703,-0.104618841816732,0.186223095381328,1,1
"10642","MIR182",0,0,0.238584144831736,NA,NA
"10643","MIR96",0,0,0.238584144831736,NA,NA
"10644","MIR183",0.0384760369133976,0.00168205051031365,0.235824209152513,1,1
"10645","ZC3HC1",146.456530577366,0.0218529384774974,0.0870220861590611,1,1
"10646","SSMEM1",0.257697253756543,-0.0135994032155493,0.226189583776306,1,1
"10647","TMEM209",192.615686259707,-0.0962403342482126,0.155126003178892,1,1
"10648","CPA5",1.26588373535991,-0.0639910805936331,0.222598187909725,1,1
"10649","CPA2",5.41417586574887,0.0375679198222158,0.206109018468477,1,1
"10650","CPA4",6.24223113653682,-0.0400042506496497,0.181564201046359,1,1
"10651","LOC105375504",0.131178144083201,0.000176058358306981,0.235311771880949,1,1
"10652","CEP41",271.091845643056,-0.205780715134497,0.123682526694699,1,1
"10653","MEST",737.98243884412,-0.145002260333586,0.17844686364683,1,1
"10654","MESTIT1",34.2122575954432,0.0720041161928387,0.150937796016919,1,1
"10655","MIR335",0.517608331556872,-0.0528049344064072,0.233429224872394,0.788610952003483,1
"10656","TSGA13",1.96275494376723,-0.0284142700634554,0.193430546688462,1,1
"10657","KLF14",0.306152169481687,0.00284927519305231,0.229357272535151,1,1
"10658","MIR29A",0.815302498257992,0.0139096962865414,0.217172389807809,1,1
"10659","MIR29B1",0.180231416695684,0.00693020057801165,0.23380846940157,1,1
"10660","LOC100506860",227.775109790005,0.485552785203527,0.223983835037661,1,1
"10661","MKLN1-AS",65.6074099485366,0.264524116639599,0.136060697804945,1,1
"10662","LOC101928807",9.33162030728142,-0.00234288819526313,0.179620347054471,1,1
"10663","LOC100506937",0.688608023530662,-0.000813529637314755,0.217511935563324,1,1
"10664","MIR3654",173.310344255003,0.0530400838247105,0.133490775594561,1,1
"10665","LOC105375512",0.0655414169212923,0.00168205962769015,0.235824209408419,1,1
"10666","MIR6133",0.751156103457155,0.0511801982789212,0.223072751219733,1,1
"10667","LOC101928861",12.0544601014989,0.171781810811264,0.170336035887956,1,1
"10668","SLC35B4",703.687997851151,-0.17229486352303,0.117764000255036,1,1
"10669","AKR1B1",663.715482090134,-0.0674767904997558,0.114900034019402,1,1
"10670","AKR1B15",2.79113786030312,0.0381300748923641,0.202877131760414,1,1
"10671","C7orf49",283.061773266104,0.0795217969874966,0.147565737039706,1,1
"10672","TMEM140",251.581879621049,0.149431605991029,0.171065401510768,1,1
"10673","MIR6509",0.227003536404129,0.00552250238784977,0.227485885627967,1,1
"10674","STRA8",2.26233454398862,-0.0152406825179731,0.212756647519774,1,1
"10675","C7orf73",196.568553778281,-0.0509683112799136,0.125587550920227,1,1
"10676","FAM180A",1.54927811497374,0.0298314503496389,0.21058423837165,1,1
"10677","MIR490",0.762006094715968,-0.0211075037526858,0.210834627571759,1,1
"10678","LOC100130880",7.48088354710846,0.098853579159028,0.194197306231897,1,1
"10679","AKR1D1",0.134868672990293,0.00201203829600949,0.235305122019727,1,1
"10680","MIR4468",0,0,0.238584144831736,NA,NA
"10681","TMEM213",13.3696159721067,0.101201229731342,0.210287446145393,1,1
"10682","ZC3HAV1L",44.178251701935,-0.0603357273071752,0.136282825377554,1,1
"10683","ZC3HAV1",439.009369279971,0.0260829103036767,0.119553824753258,1,1
"10684","TTC26",73.6121436962483,0.0430329980920464,0.125405680511414,1,1
"10685","FMC1",23.4790406942016,0.101970692404437,0.149601832639194,1,1
"10686","KLRG2",1.61736570299156,0.0655818773817662,0.227339337288411,1,1
"10687","LOC100129148",2.94929206194157,-0.0847298403948804,0.196985022127721,1,1
"10688","CLEC2L",182.02293535638,-0.323161578247906,0.269897100618597,1,1
"10689","PARP12",111.166973375203,0.0289061457436032,0.157068184320777,1,1
"10690","JHDM1D-AS1",33.3857143732317,-0.478752663352227,0.221781060432143,1,1
"10691","SLC37A3",380.494276319711,-0.159406020724725,0.0912373091101448,1,1
"10692","MKRN1",861.830712466514,-0.0136022937277041,0.08710855553561,1,1
"10693","NDUFB2-AS1",35.5593340385882,-0.0977031480816067,0.153053620511853,1,1
"10694","NDUFB2",400.896771490735,-0.0348447122095605,0.0897385690473476,1,1
"10695","MRPS33",121.04693331348,-0.151041046991465,0.139645620354262,1,1
"10696","KIAA1147",2443.39389895866,0.247381416792409,0.132704305910201,1,1
"10697","SSBP1",238.278123872004,-0.161109027050633,0.109064240572427,1,1
"10698","TAS2R5",40.747788306734,0.254242482406361,0.146235993792395,1,1
"10699","TAS2R3",59.2343309092889,0.272599050759926,0.142347983487519,1,1
"10700","TAS2R4",38.0496996920942,0.182974748617919,0.136643920046281,1,1
"10701","PRSS37",22.0185000332728,0.301601050542732,0.192924129637155,1,1
"10702","CLEC5A",33.6346178986428,0.0648563849358801,0.181870855917013,1,1
"10703","TAS2R38",2.49165477588975,-0.0434273243344981,0.192913950741902,1,1
"10704","OR9A4",2.41052060011238,0.0708900321781703,0.206969717275611,1,1
"10705","MGAM",49.1851213921728,0.310198955262661,0.272968291435691,1,1
"10706","MOXD2P",0.396138097939156,-0.00288574499553561,0.227294912436939,1,1
"10707","TRY2P",0.318738372726763,-0.0216663780115669,0.232483940161089,0.864793689085381,1
"10708","PRSS58",0.0919915898016982,0.000374226566941155,0.235756263570698,1,1
"10709","MTRNR2L6",0.213405954563411,0.000510889816358695,0.229627309489649,1,1
"10710","PRSS1",1.3719558721633,-0.172291836619134,0.326698404684192,0.200680174840213,1
"10711","EPHB6",2913.80720073645,-0.100764330054054,0.18948066114991,1,1
"10712","PRSS3P2",1.16898787196025,-0.0776787552694729,0.228216448583755,1,1
"10713","TRPV6",146.273799436342,-0.252447354067991,0.209668151412562,1,1
"10714","KEL",132.081670600313,0.047686925381637,0.196783331613178,1,1
"10715","C7orf34",16.4389071902451,0.0566678265745999,0.201877083617297,1,1
"10716","OR9A2",14.4572662230825,0.0828569847563138,0.212323181017525,1,1
"10717","PIP",9.13428141965562,0.0977049814188984,0.212320342563842,1,1
"10718","OR6W1P",18.5453509636185,0.0658340723360788,0.203955586953712,1,1
"10719","OR6V1",15.1478363146131,0.0155223314192182,0.192647021012738,1,1
"10720","GSTK1",417.434779589305,-0.132331784337056,0.0888430622731124,1,1
"10721","TAS2R40",27.8539279124048,0.0417159421334307,0.193677812412458,1,1
"10722","LOC105375545",17.5235208975627,0.0466519329373015,0.200232296020439,1,1
"10723","TAS2R39",16.9395057722195,0.0811497247845364,0.20396677807234,1,1
"10724","TMEM139",46.1796716094604,0.0668203360018233,0.194161778047972,1,1
"10725","FAM131B",2749.20039014311,-0.124281217223777,0.0969533681830326,1,1
"10726","LOC100507507",144.070369055272,-0.139310339515472,0.163006876936319,1,1
"10727","ZYX",1129.10969330561,-0.220677727042264,0.116595452758902,1,1
"10728","CLCN1",11.9403804811379,0.25033007902738,0.239826228882016,1,1
"10729","MIR6892",0.342387259837273,0.0300149498700722,0.228217828448707,0.997411864765343,1
"10730","EPHA1",18.5745720989273,-0.118132410070784,0.213290374724166,1,1
"10731","TAS2R60",0.567856965286827,-0.0038824943633597,0.218718966903723,1,1
"10732","TAS2R41",0.959371044147578,-0.0976977571974547,0.269152759129724,0.288220179268265,1
"10733","TCAF2P1",0.19587776588353,-0.00680835243825465,0.233785712160112,1,1
"10734","CTAGE15",0.258903813115836,-0.00615953774254299,0.227471097580644,1,1
"10735","CTAGE6",1.94893389790852,0.036190208256245,0.197806373608074,1,1
"10736","TCAF1",657.876969315611,-0.133883292229734,0.133518598979596,1,1
"10737","OR2F2",0.543694985204156,0.00503826708255394,0.218554858234901,1,1
"10738","OR2F1",0.440400607552219,0.0097165640989492,0.230227491847712,1,1
"10739","OR2A5",0.373513909071328,0.0112848737523768,0.22615006604252,1,1
"10740","OR2A25",0.108211853859505,-0.000945889210343323,0.235808068295117,1,1
"10741","OR6B1",0.135913926495518,-0.00163199886890789,0.233893510692049,1,1
"10742","CTAGE4",0.411305052909924,0.0528287373206843,0.237076989041201,0.666739916435487,1
"10743","OR2A12",0.375762932774303,0.0306295250491338,0.233546562090498,0.759950429226438,1
"10744","OR2A2",0.730685535260457,-0.0111987942879173,0.226342068924335,1,1
"10745","OR2A14",0.56985245206248,-0.0133452368266079,0.227632736172191,1,1
"10746","ARHGEF35",0.583939358970753,0.00476061051273847,0.218775991632719,1,1
"10747","CTAGE8",0.136317626405301,0.00479911658460212,0.234049858302702,1,1
"10748","OR2A20P",0,0,0.238584144831736,NA,NA
"10749","OR2A9P",0,0,0.238584144831736,NA,NA
"10750","ARHGEF34P",2.22022450032156,0.114210480819633,0.227888113360283,1,1
"10751","OR2A7",0.442140159524973,0.00680791249654139,0.219266579942729,1,1
"10752","OR2A1",0,0,0.238584144831736,NA,NA
"10753","OR2A42",0,0,0.238584144831736,NA,NA
"10754","ARHGEF5",11.5053518671216,0.264679896913255,0.277318792639171,0.962700203505622,1
"10755","NOBOX",0.289275898947319,0.00438642730899899,0.229531306991898,1,1
"10756","LOC101928700",12.3479888637428,-0.0464959430110405,0.181524040011894,1,1
"10757","MIR548F4",0.0662834717786518,0.00168205962769015,0.235824209408419,1,1
"10758","LOC105375556",24.0411675544047,0.05648259475953,0.147563456447885,1,1
"10759","C7orf33",0.391916048318373,-0.0110819969753532,0.220621718147269,1,1
"10760","CUL1",882.326080116917,-0.0709069183612047,0.106311971563221,1,1
"10761","PDIA4",616.483208738968,0.136467346228382,0.14790543474872,1,1
"10762","GHET1",5.87081381089336,-0.140596339888021,0.198621427243295,1,1
"10763","ZNF398",608.24346612977,0.0644325801783837,0.0672393459269943,1,1
"10764","ZNF786",294.447007493935,0.0138373278006509,0.136346862253969,1,1
"10765","ZNF425",141.818159106595,-0.156177896289284,0.103629842126483,1,1
"10766","ZNF783",484.451697414902,0.0410835011615472,0.137204742724539,1,1
"10767","ZNF212",201.890166898374,-0.00850921515870196,0.138609154111708,1,1
"10768","LOC155060",329.013675836436,-0.0609360777456691,0.1382118722115,1,1
"10769","ZNF777",431.487448308688,-0.186912065395249,0.121322930578336,1,1
"10770","ZNF746",523.312193696725,-0.0880195630202058,0.114224518837355,1,1
"10771","SSPO",543.004732216948,0.192325168420158,0.207413542299403,1,1
"10772","ZNF467",152.40320829476,0.14154381483764,0.150713121350819,1,1
"10773","ATP6V0E2",2903.96399639418,-0.251573407867669,0.137657550886981,1,1
"10774","ATP6V0E2-AS1",125.397680661189,0.0753813259298062,0.127010288511231,1,1
"10775","LRRC61",118.674767479364,0.198027098634943,0.155155308440614,1,1
"10776","ZBED6CL",31.6046981479596,0.244165813672443,0.161538308152911,1,1
"10777","RARRES2",182.325480361984,0.196988843913096,0.146940517569086,1,1
"10778","REPIN1",1436.98981900229,0.189172629166544,0.0930828919779587,1,1
"10779","GIMAP8",130.556948294067,-0.049098886575231,0.15753232480516,1,1
"10780","LOC728743",284.531247797927,0.0816242637800106,0.132135279589114,1,1
"10781","LINC00996",0.843127489125559,-0.0510527219464378,0.223540765681764,1,1
"10782","GIMAP6",198.518443258102,-0.0145166683514156,0.148998995709486,1,1
"10783","GIMAP4",169.952045881542,-0.0901402670751478,0.151801615118742,1,1
"10784","GIMAP7",100.567321039701,-0.0679380924892082,0.161603037487609,1,1
"10785","GIMAP1-GIMAP5",0,0,0.238584144831736,NA,NA
"10786","GIMAP1",57.2228924195354,-0.0949714008971192,0.157695721438358,1,1
"10787","GIMAP5",0.170627737038396,0.00316272044571325,0.23186319073227,1,1
"10788","GIMAP2",35.5408577139304,0.069123163427528,0.170711063914183,1,1
"10789","TMEM176B",209.998245868522,-0.150018576726145,0.150664496574794,1,1
"10790","TMEM176A",166.467620185373,-0.0520434329903263,0.149381324246381,1,1
"10791","AOC1",1.97305475302797,0.141290640266979,0.245521926104034,0.908900045387413,1
"10792","NOS3",263.528373268842,-0.0933438052771216,0.169086942408151,1,1
"10793","ATG9B",42.8686402231191,-0.213979768634483,0.183561098411406,1,1
"10794","KCNH2",542.807526897729,0.0322628344791443,0.159353454753067,1,1
"10795","ASIC3",224.107847102983,0.158297383431213,0.151407165062334,1,1
"10796","AGAP3",3822.95178483609,-0.0190131317881631,0.132058707395659,1,1
"10797","TMUB1",286.748402845753,0.0373627588664969,0.12174245001727,1,1
"10798","FASTK",676.725957086602,0.0335026022569444,0.10271470689914,1,1
"10799","SLC4A2",740.742430955616,0.30922176782632,0.231244069305468,1,1
"10800","CDK5",339.51635779694,-0.130466216086457,0.168845676078848,1,1
"10801","ASB10",0.337547539326153,-0.0109091924481862,0.233967393181325,0.944682126379494,1
"10802","SMARCD3",1158.53775725668,0.119356053652755,0.121756332659371,1,1
"10803","ABCF2",827.24630585276,-0.194175169782555,0.0842247506468356,1,1
"10804","IQCA1L",3.20077272232783,-0.232956163649522,0.346399763372927,0.311185223464869,1
"10805","CHPF2",800.097241108331,-0.0978496976455591,0.112116753751221,1,1
"10806","MIR671",0,0,0.238584144831736,NA,NA
"10807","NUB1",629.135689854537,0.105398675866457,0.0766081865914233,1,1
"10808","WDR86",87.5745720068562,-0.0748889537290238,0.166621169293521,1,1
"10809","WDR86-AS1",5.55220986457888,-0.0352835003211922,0.190795605218184,1,1
"10810","MIR3907",0.698679167848792,-0.0200479153725478,0.211553903412423,1,1
"10811","RHEB",277.107980344369,-0.104690159772813,0.101954378013131,1,1
"10812","PRKAG2-AS1",66.3060391223189,-0.1368394330037,0.179716179559391,1,1
"10813","GALNTL5",12.6416493350106,-0.0908663101721552,0.194753375619013,1,1
"10814","FABP5P3",0.708440546918984,0.00740710189288262,0.216532569158602,1,1
"10815","LINC01003",94.4138067928709,-0.213413266019661,0.145417443737355,1,1
"10816","XRCC2",25.0759302525192,0.0291665088186756,0.152614526468576,1,1
"10817","ACTR3B",348.940350860562,-0.167841869888201,0.159635292654773,1,1
"10818","LINC01287",0.559371835340092,-0.0565679231418617,0.23783552254478,0.660604489330555,1
"10819","LOC101929998",31.3748225222591,0.191188323120096,0.196881959520034,1,1
"10820","PAXIP1-AS2",46.4440592304416,0.248891390762038,0.169846698186336,1,1
"10821","PAXIP1",154.584496843182,0.280731736514824,0.155374110158799,1,1
"10822","HTR5A",129.060704473145,-0.0830283445582823,0.186553511319421,1,1
"10823","HTR5A-AS1",68.4777808122865,-0.0597697378200765,0.190901826020959,1,1
"10824","BLACE",0.371709508182639,-0.00213003287031849,0.221357277990135,1,1
"10825","INSIG1",732.029213454802,0.0138333990513514,0.167634063615555,1,1
"10826","EN2",11.0965156997023,0.113577142365497,0.22285876273297,1,1
"10827","LOC100506302",51.9121928344254,-0.00208487828191593,0.135817307762431,1,1
"10828","SHH",31.6104712623051,-0.121657123089292,0.193724771804674,1,1
"10829","LOC389602",0.627581907782514,0.00496130863237942,0.22156594678151,1,1
"10830","LINC00244",2.17448970043988,-0.0853023963715951,0.211753215487664,1,1
"10831","RNF32",93.8281610499891,0.239849340072027,0.124420620844143,1,1
"10832","C7orf13",140.342704576829,0.07633437105419,0.117486621085651,1,1
"10833","MNX1",1.46567795990878,-0.0410752211028395,0.208846317168646,1,1
"10834","MNX1-AS1",0.36794570591586,-0.0226720290930338,0.227623815225691,1,1
"10835","MIR153-2",0.420101332406058,-0.0520981575594901,0.232830354479866,0.8064657444381,1
"10836","LOC100506585",177.989923746077,-0.0298585999101943,0.174506694748148,1,1
"10837","MIR595",5.20556020980582,0.023329879226202,0.187918546631573,1,1
"10838","LINC01022",2.39338109564115,0.0172769816136427,0.191402972187403,1,1
"10839","MIR5707",0,0,0.238584144831736,NA,NA
"10840","LINC00689",17.7391864152353,0.0905144361762201,0.158937233930663,1,1
"10841","LINC00967",3.16668178715181,-0.163901169238853,0.237825161388688,1,1
"10842","WISP1",24.8866609887082,0.263289833725856,0.24578724577915,1,1
"10843","DOCK5",3318.04657314642,0.206922167196594,0.260078822245928,0.964067854959903,1
"10844","LOC105379393",0.875727391553221,0.0252054581514282,0.221842030139627,1,1
"10845","SLC26A7",7.4269600085412,0.0557635479542589,0.184007106100181,1,1
"10846","RSPO2",311.050403614572,-0.155508430217898,0.183215622101531,1,1
"10847","VPS13B",1923.46408738988,0.000213311853900938,0.106642446912442,1,1
"10848","DEFB106A",0,0,0.238584144831736,NA,NA
"10849","ERICH1-AS1",26.238647947467,-0.025642900422586,0.177499606339894,1,1
"10850","CSMD1",2965.52636825215,-0.204248078170606,0.160576399396961,1,1
"10851","MCPH1",354.357172469657,0.211060837514785,0.0883429405238492,1,1
"10852","DEFB106B",0,0,0.238584144831736,NA,NA
"10853","DLGAP2",1448.88355469599,-0.136365881716617,0.191535713583415,1,1
"10854","SGCZ",84.7544411905752,0.0536488956649501,0.148142520155239,1,1
"10855","TNKS",2371.43317402998,0.0542676998289046,0.107804936814462,1,1
"10856","RP1L1",4.99174667147305,-0.305523765273691,0.368968800471012,0.390044759060383,1
"10857","LONRF1",420.782095980839,-0.158452822137396,0.0996930740749472,1,1
"10858","SFTPC",47.1072270342939,0.179488913040141,0.198669473317031,1,1
"10859","PCM1",3852.85376686562,0.0473090572851153,0.100475708588093,1,1
"10860","TNFRSF10A",41.6013919401431,0.0599742855335176,0.143472158120425,1,1
"10861","PTK2B",4087.91306749941,-0.220267830086413,0.215705525336879,1,1
"10862","PPP2R2A",690.291289212855,-0.0469625132782628,0.134947507587814,1,1
"10863","RBPMS",148.157900242802,0.108050166688491,0.128315923990622,1,1
"10864","FBXO16",75.6443735760201,-0.188443584211313,0.177903826028419,1,1
"10865","NRG1",153.958554581516,-0.0553160612952699,0.173649962409061,1,1
"10866","UNC5D",629.749378217602,-0.158133803638553,0.19656144044263,1,1
"10867","PLEKHA2",836.131010091554,-0.0128750543988363,0.125941685136928,1,1
"10868","RAB11FIP1",237.082342300263,-0.145440177408093,0.188872344756188,1,1
"10869","IDO2",0.242401695954538,-0.0133186679857295,0.226341021303576,1,1
"10870","KCNU1",0.195856719499476,0.0125734257678423,0.230740745711468,1,1
"10871","SPIDR",842.632727620423,0.167351376311923,0.101293270137424,1,1
"10872","SNTG1",616.876384185206,-0.101998115983476,0.149431079732095,1,1
"10873","PXDNL",38.8495304379392,-0.0879812816685715,0.13830852560921,1,1
"10874","FAM150A",1.02332501979746,-0.128148574102033,0.27998806664426,0.362345791706957,1
"10875","TOX",365.769091310372,-0.0999057536063546,0.170620738842903,1,1
"10876","LOC102724623",6.59184936093181,-0.111609430883844,0.203376833409571,1,1
"10877","NCOA2",1578.76030992275,-0.000734612598539956,0.0817366352744664,1,1
"10878","STAU2",1027.44999960265,-0.150450296755211,0.145253575619114,1,1
"10879","ARFGEF1",1331.92660313939,0.0470443844981486,0.0932735900693665,1,1
"10880","LOC101927040",12.6911019354729,-0.07487500880277,0.160914814201874,1,1
"10881","ZFHX4",1434.36618381242,0.075821965172098,0.157937078677733,1,1
"10882","IL7",16.1126122727226,-0.132931752645807,0.149620044901289,1,1
"10883","ZFHX4-AS1",29.1795578162784,-0.227255427042869,0.195716405738972,1,1
"10884","CNBD1",0.224920201475064,-0.000243989107525778,0.229485688296244,1,1
"10885","MMP16",968.777706638227,-0.073207288954044,0.114814643313215,1,1
"10886","RAD54B",94.1312833009369,-0.0121326941040594,0.132820056972815,1,1
"10887","SDC2",487.288266756371,-0.0277956865339954,0.156087197060826,1,1
"10888","C8orf37-AS1",7.10246511572333,0.0906880222977825,0.174916070195696,1,1
"10889","LINC00535",38.4362872584042,0.0124023017657714,0.132434868137206,1,1
"10890","STK3",170.964088167697,0.128323764113059,0.162227426543905,1,1
"10891","NCALD",1637.53271715026,-0.339075716133014,0.280304406404837,1,1
"10892","RIMS2",2157.62166257024,-0.143473686973388,0.167966061523539,1,1
"10893","ZFPM2-AS1",10.2574371112539,0.228730876350464,0.225237966145544,1,1
"10894","CSMD3",1491.5291439476,-0.114651317109713,0.147342927018961,1,1
"10895","LINC01609",0.0312239977150147,-0.000726882193930493,0.235805011761683,1,1
"10896","TRHR",9.45602916755269,0.0150544861206379,0.185002869613173,1,1
"10897","SNTB1",238.815774236881,0.0771851005396029,0.146995255864674,1,1
"10898","SAMD12",1180.0163516364,-0.191114236724036,0.162819346709446,1,1
"10899","ENPP2",3472.39592825454,0.0858065957483385,0.21819054314804,1,1
"10900","PVT1",68.7737453212784,-0.21461974489606,0.201690523257094,1,1
"10901","KCNQ3",2582.29132797461,-0.143629959389059,0.184168694441019,1,1
"10902","ASAP1",1459.12503910755,-0.102821230934861,0.107318841337821,1,1
"10903","AGO2",908.611651505528,0.135425326152113,0.111706321975604,1,1
"10904","FAM135B",643.24157218064,-0.0825139297754865,0.161756857336519,1,1
"10905","LRRC24",0,0,0.238584144831736,NA,NA
"10906","C8orf82",240.426210510882,0.110108916600266,0.118391890101267,1,1
"10907","ERICH1",234.161114120133,-0.127134747101828,0.129246581431132,1,1
"10908","FBXO25",262.411648744928,0.0268904007039471,0.101403572731746,1,1
"10909","ARHGEF10",1394.73765698499,0.262637894353479,0.185205647551843,1,1
"10910","LOC101927815",16.9334767644514,0.0677997276620334,0.180884738207586,1,1
"10911","FAM66B",110.187191452952,-0.061726670999226,0.159382859429726,1,1
"10912","XKR5",1.13270985961421,-0.0664745657063911,0.225352035396792,1,1
"10913","MCPH1-AS1",63.7586756363453,0.166909928495789,0.125403486713617,1,1
"10914","FAM66E",7.57912626071738,-0.396593418091517,0.459275379350952,0.19310765468014,1
"10915","MFHAS1",862.331832717492,-0.0200508080418716,0.142212540390623,1,1
"10916","MSRA",495.044350465671,0.0516284853248593,0.14021759024616,1,1
