"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"22076","ENSG00000269506",0.6121428,-1.104793,0.9845728,-0.1064347,0.9152375,1
"22077","ENSG00000185499",86.71934,0.3726366,0.2624816,0,1,1
"22078","ENSG00000211599",0.0672033,-0.4878532,3.225573,0,1,1
"22079","ENSG00000135365",1641.394,0.1388883,0.09990732,0,1,1
"22080","ENSG00000243466",0.576971,-0.01801367,1.20878,0,1,1
"22081","ENSG00000180613",12.5899,0.218543,0.231809,0,1,1
"22082","ENSG00000204293",0.1065537,0.5926473,3.225532,0,1,1
"22083","ENSG00000141562",2053.73,-0.04620289,0.09093637,0,1,1
"22084","ENSG00000196661",0.3738721,0.8930065,1.029222,0,1,1
"22085","ENSG00000117519",4108.906,0.3503594,0.1752353,0,1,1
"22086","ENSG00000100490",160.1224,-0.07844842,0.15674,0,1,1
"22087","ENSG00000197125",0.04379985,0.1568803,3.225599,0,1,1
"22088","ENSG00000171804",5.826943,-0.7841175,0.3657549,0,1,1
"22089","ENSG00000248405",1.208824,0.5927854,0.5945545,0,1,1
"22090","ENSG00000170953",0.01601156,0.07149699,3.225599,0,1,1
"22091","ENSG00000163932",788.2894,0.02859213,0.1306356,0,1,1
"22092","ENSG00000197892",1582.229,-0.5626311,0.2135378,0,1,1
"22093","ENSG00000037749",232.4538,0.2177493,0.2073199,0,1,1
"22094","ENSG00000204183",0.1571677,0.4478422,2.077218,0,1,1
"22095","ENSG00000114771",0.3785154,-0.1416387,1.499784,0,1,1
"22096","ENSG00000131152",2.546435,0.6583005,0.4145073,0,1,1
"22097","ENSG00000100796",1539.367,0.4145006,0.07937309,0,1,1
"22098","ENSG00000160097",1058.147,-0.4878569,0.1684331,0,1,1
"22099","ENSG00000158555",589.921,-0.3569236,0.1447832,0,1,1
"22100","ENSG00000125965",6.422367,0.4213371,0.390157,0,1,1
"22101","ENSG00000185697",191.2527,0.2323177,0.1408065,0,1,1
"22102","ENSG00000163081",0.1523708,-0.3194023,2.613202,0,1,1
"22103","ENSG00000103264",2430.255,-0.03636906,0.1175183,0,1,1
"22104","ENSG00000196119",0.02561203,0.01261227,3.225599,0,1,1
"22105","ENSG00000163082",379.1683,-0.2421384,0.1956305,0,1,1
"22106","ENSG00000172339",284.9788,-0.1559914,0.08016863,0,1,1
"22107","ENSG00000253207",0.3575371,0.6623039,1.439136,0,1,1
"22108","ENSG00000154143",6.590385,-0.4306112,0.2872616,0,1,1
"22109","ENSG00000085721",1200.202,0.2693979,0.06825613,0,1,1
"22110","ENSG00000105497",536.4318,0.174956,0.09075838,0,1,1
"22111","ENSG00000063046",5745.519,0.09761044,0.07179047,0,1,1
"22112","ENSG00000012983",2341.851,0.112829,0.1572279,0,1,1
"22113","ENSG00000105889",53.96617,-0.4078511,0.2333006,0,1,1
"22114","ENSG00000108666",1106.514,-0.08216169,0.08961405,0,1,1
"22115","ENSG00000152078",1787.876,0.3855691,0.1257373,0,1,1
"22116","ENSG00000147164",1562.276,-0.1621431,0.05608811,0,1,1
"22117","ENSG00000185760",2933.125,-0.3430651,0.2078784,0,1,1
"22118","ENSG00000116120",1915.185,-0.2039854,0.093964,0,1,1
"22119","ENSG00000183258",2092.041,-0.2199745,0.06733167,0,1,1
"22120","ENSG00000105501",9.514673,0.03311973,0.2440529,0,1,1
